n_drones,endurance,objective_value,elapsed_time
3,60,12.719999999999999,0.009999999999999998
3,61,10.99,0.009999999999999998
3,62,11.440000000000001,0.009999999999999998
3,63,11.129999999999999,0.009999999999999998
3,64,14.819999999999999,0.009999999999999998
3,65,11.899999999999999,0.009999999999999998
3,66,12.500000000000004,0.009999999999999998
3,67,11.470000000000002,0.009999999999999998
3,68,10.750000000000004,0.009999999999999998
3,69,11.470000000000002,0.009999999999999998
3,70,13.370000000000001,0.009999999999999998
3,71,11.67,0.009999999999999998
3,72,11.49,0.009999999999999998
3,73,11.330000000000002,0.009999999999999998
3,74,11.079999999999998,0.009999999999999998
3,75,11.340000000000002,0.011
3,76,12.440000000000001,0.009999999999999998
3,77,11.140000000000002,0.009999999999999998
3,78,11.55,0.009999999999999998
3,79,11.31,0.009999999999999998
3,80,10.88,0.009999999999999998
3,81,12.14,0.009999999999999998
3,82,11.040000000000001,0.009999999999999998
3,83,12.120000000000001,0.009999999999999998
3,84,12.820000000000002,0.009999999999999998
3,85,13.110000000000003,0.009999999999999998
3,86,13.13,0.009999999999999998
3,87,12.190000000000001,0.009999999999999998
3,88,11.5,0.009999999999999998
3,89,11.059999999999999,0.009999999999999998
3,90,11.22,0.009999999999999998
3,91,10.380000000000003,0.011
3,92,11.940000000000001,0.009999999999999998
3,93,12.580000000000004,0.009999999999999998
3,94,12.820000000000002,0.009999999999999998
3,95,10.980000000000002,0.009999999999999998
3,96,11.459999999999999,0.009999999999999998
3,97,11.27,0.009999999999999998
3,98,11.530000000000001,0.009999999999999998
3,99,12.52,0.009999999999999998
3,100,11.7,0.009999999999999998
3,101,11.620000000000001,0.009999999999999998
3,102,14.180000000000003,0.009999999999999998
3,103,10.98,0.009999999999999998
3,104,13.010000000000002,0.009999999999999998
3,105,11.41,0.009999999999999998
3,106,12.140000000000002,0.009999999999999998
3,107,10.559999999999999,0.009999999999999998
3,108,13.66,0.009999999999999998
3,109,12.610000000000001,0.009999999999999998
3,110,12.290000000000001,0.009999999999999998
3,111,12.16,0.009999999999999998
3,112,11.650000000000002,0.009999999999999998
3,113,12.09,0.009999999999999998
3,114,10.639999999999999,0.009999999999999998
3,115,11.18,0.009999999999999998
3,116,12.180000000000001,0.009999999999999998
3,117,10.74,0.009999999999999998
3,118,11.220000000000002,0.009999999999999998
3,119,12.84,0.009999999999999998
3,120,12.000000000000002,0.009999999999999998
3,121,12.270000000000001,0.009999999999999998
3,122,12.669999999999998,0.009999999999999998
3,123,12.120000000000001,0.009999999999999998
3,124,12.000000000000002,0.009999999999999998
3,125,12.05,0.009999999999999998
3,126,12.41,0.009999999999999998
3,127,11.950000000000001,0.009999999999999998
3,128,12.23,0.009999999999999998
3,129,11.57,0.009999999999999998
3,130,12.920000000000002,0.009999999999999998
3,131,10.53,0.009999999999999998
3,132,12.0,0.009999999999999998
3,133,10.67,0.009999999999999998
3,134,13.23,0.009999999999999998
3,135,12.760000000000002,0.009999999999999998
3,136,11.06,0.009999999999999998
3,137,11.429999999999998,0.009999999999999998
3,138,11.75,0.009999999999999998
3,139,12.53,0.009999999999999998
3,140,11.8,0.011
3,141,12.16,0.009999999999999998
3,142,12.220000000000002,0.009999999999999998
3,143,10.170000000000002,0.009999999999999998
3,144,13.800000000000002,0.009999999999999998
3,145,12.19,0.009999999999999998
3,146,11.970000000000002,0.009999999999999998
3,147,12.650000000000002,0.009999999999999998
3,148,11.040000000000001,0.009999999999999998
3,149,11.400000000000002,0.009999999999999998
3,150,11.48,0.009999999999999998
4,10,0.0,0.0
4,11,0.0,0.0
4,12,0.0,0.0
4,13,0.0,0.0
4,14,0.0,0.0
4,15,0.0,0.0
4,16,0.0,0.0
4,17,2.3899999999999997,0.001
4,18,0.0,0.0
4,19,2.6300000000000003,0.0
4,20,0.5900000000000001,0.001
4,21,2.92,0.004
4,22,6.57,0.005
4,23,5.49,0.005
4,24,8.71,0.008
4,25,7.520000000000001,0.009999999999999998
4,26,7.69,0.009
4,27,8.069999999999999,0.009
4,28,7.8100000000000005,0.009999999999999998
4,29,7.17,0.009999999999999998
4,30,7.260000000000001,0.011
4,31,6.75,0.009999999999999998
4,32,7.910000000000001,0.011999999999999999
4,33,8.73,0.011
4,34,6.94,0.011
4,35,6.85,0.009999999999999998
4,36,7.5200000000000005,0.011
4,37,6.8,0.011
4,38,8.15,0.013000000000000001
4,39,6.87,0.012
4,40,6.7299999999999995,0.009999999999999998
4,41,7.279999999999999,0.012999999999999998
4,42,7.100000000000001,0.013999999999999999
4,43,8.57,0.017
4,44,7.090000000000001,0.011
4,45,8.32,0.013000000000000001
4,46,7.110000000000001,0.011
4,47,7.95,0.013999999999999999
4,48,7.0600000000000005,0.011999999999999999
4,49,8.21,0.015
4,50,6.790000000000001,0.011
4,51,8.77,0.016999999999999998
4,52,6.660000000000001,0.013000000000000001
4,53,7.710000000000001,0.015000000000000003
4,54,6.860000000000001,0.011
4,55,6.5699999999999985,0.016
4,56,6.370000000000001,0.011
4,57,6.780000000000001,0.012
4,58,6.380000000000001,0.012999999999999998
4,59,6.82,0.015
4,60,6.360000000000001,0.009999999999999998
4,61,7.789999999999999,0.012
4,62,7.8100000000000005,0.015
4,63,6.9700000000000015,0.013000000000000001
4,64,6.379999999999999,0.012
4,65,7.279999999999999,0.012999999999999998
4,66,7.660000000000001,0.012
4,67,7.1,0.013000000000000001
4,68,7.81,0.016000000000000004
4,69,6.32,0.009999999999999998
4,70,7.610000000000001,0.012
4,71,7.410000000000001,0.012
4,72,7.420000000000002,0.016999999999999998
4,73,7.13,0.013999999999999999
4,74,7.24,0.012999999999999998
4,75,8.299999999999999,0.015000000000000003
4,76,6.69,0.012999999999999998
4,77,7.470000000000001,0.012999999999999998
4,78,7.24,0.012999999999999998
4,79,7.130000000000001,0.016
4,80,6.050000000000001,0.009999999999999998
4,81,8.160000000000002,0.013000000000000001
4,82,6.19,0.009999999999999998
4,83,7.87,0.017
4,84,6.81,0.011999999999999999
4,85,6.780000000000001,0.009999999999999998
4,86,7.8,0.012999999999999998
4,87,7.4300000000000015,0.011999999999999999
4,88,6.820000000000002,0.013000000000000001
4,89,7.32,0.012999999999999998
4,90,6.23,0.011
4,91,7.93,0.017
4,92,7.140000000000001,0.013000000000000001
4,93,7.359999999999999,0.014000000000000002
4,94,7.790000000000001,0.011999999999999997
4,95,7.76,0.015
4,96,6.45,0.009999999999999998
4,97,7.529999999999999,0.018
4,98,7.2,0.013999999999999999
4,99,6.890000000000001,0.011999999999999999
4,100,7.489999999999999,0.013000000000000001
4,101,7.540000000000001,0.011999999999999999
4,102,6.5,0.012999999999999998
4,103,7.279999999999999,0.013000000000000001
4,104,6.9,0.012
4,105,7.530000000000001,0.012
4,106,6.4700000000000015,0.014000000000000002
4,107,6.7,0.009999999999999998
4,108,7.08,0.014000000000000002
4,109,6.960000000000001,0.012
4,110,6.99,0.015000000000000003
4,111,6.94,0.011999999999999999
4,112,7.630000000000001,0.011999999999999997
4,113,7.040000000000001,0.010999999999999998
4,114,6.8100000000000005,0.013999999999999999
4,115,6.93,0.012
4,116,6.4799999999999995,0.009999999999999998
4,117,5.4399999999999995,0.011
4,118,6.88,0.011
4,119,7.51,0.011999999999999997
4,120,7.0600000000000005,0.013000000000000001
4,121,7.490000000000002,0.015000000000000003
4,122,6.510000000000001,0.011999999999999999
4,123,6.7700000000000005,0.011
4,124,7.859999999999999,0.015000000000000003
4,125,7.4,0.012999999999999998
4,126,7.660000000000002,0.012
4,127,8.26,0.014000000000000002
4,128,6.480000000000001,0.012999999999999998
4,129,6.409999999999999,0.011
4,130,7.040000000000001,0.011999999999999997
4,131,6.57,0.011
4,132,7.140000000000001,0.013000000000000001
4,133,6.95,0.014000000000000002
4,134,6.67,0.013000000000000001
4,135,6.13,0.009999999999999998
4,136,7.220000000000001,0.009999999999999998
4,137,7.200000000000001,0.013000000000000001
4,138,6.93,0.011
4,139,7.520000000000001,0.013999999999999999
4,140,6.4300000000000015,0.013000000000000001
4,141,7.500000000000002,0.018000000000000002
4,142,7.659999999999999,0.015
4,143,6.35,0.011
4,144,7.840000000000001,0.013999999999999999
4,145,7.889999999999999,0.012
4,146,6.529999999999999,0.011999999999999999
4,147,6.300000000000001,0.01
4,148,6.130000000000001,0.009999999999999998
4,149,6.650000000000001,0.013999999999999999
4,150,7.2,0.011
5,10,0.0,0.0
5,11,0.0,0.0
5,12,0.0,0.0
5,13,0.0,0.0
5,14,0.0,0.0
5,15,0.0,0.0
5,16,0.0,0.0
5,17,2.82,0.001
5,18,0.0,0.0
5,19,4.210000000000001,0.004
5,20,3.460000000000001,0.004
5,21,6.16,0.008
5,22,8.48,0.009999999999999998
5,23,7.2,0.009999999999999998
5,24,6.24,0.009999999999999998
5,25,7.37,0.009
5,26,6.630000000000001,0.011
5,27,7.74,0.012
5,28,7.210000000000001,0.013000000000000001
5,29,5.59,0.011
5,30,5.7299999999999995,0.012
5,31,5.5200000000000005,0.011999999999999999
5,32,6.820000000000002,0.015
5,33,7.040000000000001,0.012999999999999998
5,34,5.760000000000001,0.013000000000000001
5,35,7.150000000000001,0.013000000000000001
5,36,6.3100000000000005,0.012
5,37,6.840000000000001,0.020999999999999998
5,38,6.350000000000001,0.012
5,39,5.540000000000001,0.012
5,40,5.73,0.015000000000000003
5,41,7.32,0.018000000000000002
5,42,6.2,0.015
5,43,6.42,0.012999999999999998
5,44,6.0200000000000005,0.012
5,45,6.600000000000001,0.014000000000000002
5,46,6.989999999999999,0.017
5,47,6.2,0.014000000000000002
5,48,5.930000000000001,0.013999999999999999
5,49,6.93,0.016
5,50,6.16,0.012999999999999998
5,51,6.600000000000001,0.015
5,52,6.789999999999999,0.019999999999999997
5,53,6.609999999999999,0.014000000000000002
5,54,7.140000000000002,0.015999999999999997
5,55,5.95,0.014999999999999996
5,56,7.12,0.016999999999999998
5,57,5.490000000000001,0.011999999999999997
5,58,6.88,0.018
5,59,5.690000000000001,0.013000000000000001
5,60,6.760000000000001,0.015999999999999997
5,61,6.75,0.016999999999999998
5,62,6.2700000000000005,0.016000000000000004
5,63,6.380000000000001,0.014000000000000002
5,64,6.3100000000000005,0.016
5,65,7.480000000000001,0.017
5,66,6.3,0.016
5,67,6.33,0.015999999999999997
5,68,5.99,0.016000000000000004
5,69,5.830000000000001,0.012999999999999998
5,70,7.770000000000001,0.024
5,71,7.159999999999999,0.019000000000000003
5,72,6.92,0.019000000000000003
5,73,6.2700000000000005,0.014000000000000002
5,74,6.370000000000002,0.016
5,75,6.0600000000000005,0.015000000000000003
5,76,5.920000000000001,0.013999999999999999
5,77,6.080000000000001,0.018000000000000002
5,78,5.540000000000001,0.015000000000000003
5,79,6.790000000000001,0.022
5,80,6.4399999999999995,0.018000000000000002
5,81,6.040000000000001,0.016
5,82,6.45,0.015000000000000003
5,83,6.1,0.015
5,84,6.369999999999999,0.015
5,85,5.7700000000000005,0.014000000000000002
5,86,8.040000000000001,0.024999999999999998
5,87,6.569999999924001,0.019
5,88,6.899999999999999,0.018000000000000002
5,89,7.790000000000001,0.026000000000000002
5,90,6.6800000000000015,0.016000000000000004
5,91,6.109999999999999,0.013999999999999999
5,92,6.9700000000000015,0.016000000000000004
5,93,6.530000000000001,0.018
5,94,6.780000000000001,0.016
5,95,6.69,0.017
5,96,7.019999999999999,0.019999999999999997
5,97,6.409999999999999,0.016
5,98,6.390000000000001,0.018
5,99,5.970000000000001,0.010999999999999998
5,100,7.15,0.017
5,101,6.74,0.019
5,102,6.4,0.018
5,103,5.7,0.014000000000000002
5,104,6.35,0.016
5,105,6.710000000000001,0.018000000000000002
5,106,7.1,0.018999999999999996
5,107,6.17,0.016
5,108,5.24,0.011999999999999999
5,109,6.290000000000001,0.016000000000000004
5,110,6.390000000000001,0.012999999999999998
5,111,6.9700000000000015,0.018999999999999996
5,112,6.82,0.016999999999999994
5,113,6.910000000000001,0.017
5,114,6.670000000000002,0.018000000000000002
5,115,6.609999999999999,0.013999999999999999
5,116,6.830000000000001,0.017
5,117,5.750000000000001,0.014000000000000002
5,118,5.910000000000001,0.014999999999999996
5,119,5.630000000000001,0.011999999999999999
5,120,6.67,0.016999999999999998
5,121,6.68,0.013999999999999999
5,122,6.12,0.014000000000000002
5,123,6.020000000000001,0.016999999999999994
5,124,7.13,0.019
5,125,6.040000000000001,0.016
5,126,6.69,0.017000000000000005
5,127,6.63,0.016
5,128,5.92,0.018000000000000006
5,129,7.140000000000001,0.024000000000000004
5,130,5.249999999999999,0.013999999999999995
5,131,6.55,0.015999999999999997
5,132,6.720000000000001,0.019
5,133,5.69,0.017
5,134,6.580000000000001,0.017
5,135,6.290000000000001,0.014000000000000002
5,136,6.07,0.015000000000000003
5,137,6.709999999999999,0.015000000000000003
5,138,5.91,0.015
5,139,7.340000000000001,0.020999999999999998
5,140,7.000000000000002,0.017
5,141,7.2299999999999995,0.019
5,142,6.1000000000000005,0.016
5,143,5.740000000000001,0.015
5,144,6.020000000000001,0.014000000000000002
5,145,5.950000000000001,0.015
5,146,6.42,0.019999999999999997
5,147,6.340000000000001,0.013999999999999999
5,148,6.9700000000000015,0.023
5,149,6.5,0.019999999999999997
5,150,5.940000000000001,0.015999999999999997
